Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00     520/9360        std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_end() [93]
                0.00    0.00     520/6240        std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_mbegin() const [110]
                0.00    0.00     520/520         std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >* std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_copy<false, std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Alloc_node>(std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >*, std::_Rb_tree_node_base*, std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Alloc_node&) [351]
                0.00    0.00     520/520         std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_leftmost() [344]
                0.00    0.00     520/520         std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_S_minimum(std::_Rb_tree_node_base*) [342]
                0.00    0.00     520/520         std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_S_maximum(std::_Rb_tree_node_base*) [341]
                0.00    0.00     520/3640        std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_rightmost() [148]
-----------------------------------------------
                                1040             std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >* std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_copy<false, std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Alloc_node>(std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >*, std::_Rb_tree_node_base*, std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Alloc_node&) [351]
                0.00    0.00     520/520         std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >* std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_copy<false, std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Alloc_node>(std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > > const&, std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Alloc_node&) [350]
[351]    0.0    0.00    0.00     520+1040    std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >* std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_copy<false, std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Alloc_node>(std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >*, std::_Rb_tree_node_base*, std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Alloc_node&) [351]
                0.00    0.00    2080/2080        std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >* std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_clone_node<false, std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Alloc_node>(std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >*, std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Alloc_node&) [208]
                0.00    0.00    2080/8840        std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_S_left(std::_Rb_tree_node_base*) [94]
                0.00    0.00    1040/9880        std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_S_right(std::_Rb_tree_node_base*) [91]
                                1040             std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >* std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_copy<false, std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Alloc_node>(std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >*, std::_Rb_tree_node_base*, std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Alloc_node&) [351]
-----------------------------------------------
                0.00    0.00     520/520         std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Rb_tree(std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > > const&) [353]
[352]    0.0    0.00    0.00     520         std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_root() [352]
-----------------------------------------------
                0.00    0.00     520/520         std::map<Board::PatternType, std::bitset<4ul>, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::map(std::map<Board::PatternType, std::bitset<4ul>, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > > const&) [331]
[353]    0.0    0.00    0.00     520         std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Rb_tree(std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > > const&) [353]
                0.00    0.00     520/520         std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_root() const [314]
                0.00    0.00     520/520         std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Rb_tree_impl<std::less<Board::PatternType>, true>::_Rb_tree_impl(std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Rb_tree_impl<std::less<Board::PatternType>, true> const&) [345]
                0.00    0.00     520/520         std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_copy(std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > > const&) [349]
                0.00    0.00     520/520         std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_root() [352]
-----------------------------------------------
                0.00    0.00     520/520         std::map<Board::PatternType, std::bitset<4ul>, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::map() [332]
[354]    0.0    0.00    0.00     520         std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Rb_tree() [354]
                0.00    0.00     520/520         std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Rb_tree_impl<std::less<Board::PatternType>, true>::_Rb_tree_impl() [346]
